FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
19/08/08,7,32,31,27,29,13,31,21,40,41
19/08/08,8,37,49,35,33,11,29,27,26,41
19/08/08,9,50,64,44,44,25,27,24,39,27
19/08/08,10,52,62,49,57,32,31,25,44,13
19/08/08,11,56,60,44,47,34,24,20,38,9
19/08/08,12,50,66,42,48,35,18,6,62,22
19/08/08,13,37,66,43,42,22,11,16,50,19
19/08/08,14,28,61,34,22,23,11,6,42,19
19/08/08,15,38,58,28,20,20,16,10,54,22
19/08/08,16,44,37,27,37,-9999,37,21,48,27
19/08/08,17,50,48,33,45,-9999,27,24,68,14
19/08/08,18,42,51,30,38,-9999,13,19,12,25
19/08/08,19,39,46,28,44,25,22,16,31,24
19/08/08,20,51,40,30,35,85,36,24,39,40
19/08/08,21,54,46,28,47,51,43,37,43,71
19/08/08,22,51,40,23,58,38,53,47,41,54
19/08/08,23,47,35,19,53,36,51,33,38,54
19/08/08,24,36,31,18,34,35,46,34,29,52
20/08/08,1,33,26,17,35,65,32,23,26,48
20/08/08,2,23,24,19,31,48,23,27,45,51
20/08/08,3,23,30,-9999,24,34,26,28,35,33
20/08/08,4,24,31,-9999,31,26,23,28,21,28
20/08/08,5,26,32,-9999,36,46,26,24,16,25
20/08/08,6,27,37,22,27,28,27,26,21,24
20/08/08,7,32,38,23,33,28,27,24,33,25
20/08/08,8,39,48,27,37,43,24,22,52,31
20/08/08,9,44,59,28,50,16,19,23,35,24
20/08/08,10,43,-9999,27,40,27,12,17,32,14
20/08/08,11,10,-9999,10,8,31,15,-9999,41,9
20/08/08,12,2,-9999,3,10,-9999,3,3,22,-9999
20/08/08,13,8,33,-9999,-9999,-9999,3,3,10,2
20/08/08,14,7,24,-9999,-9999,13,5,4,-9999,4
20/08/08,15,8,18,-9999,-9999,13,9,8,1,3
20/08/08,16,6,17,3,-9999,2,13,9,4,9
20/08/08,17,6,20,6,-9999,3,10,8,15,14
20/08/08,18,9,21,7,-9999,5,17,8,34,13
20/08/08,19,10,18,9,-9999,10,22,17,24,16
20/08/08,20,11,22,13,-9999,12,10,15,13,20
20/08/08,21,17,24,14,-9999,9,10,14,3,17
20/08/08,22,28,20,20,-9999,12,11,15,16,17
20/08/08,23,24,17,18,8,10,17,16,26,15
20/08/08,24,16,19,15,9,20,19,13,10,24
21/08/08,1,16,15,17,9,26,24,22,9,28
21/08/08,2,25,14,20,11,12,25,16,10,33
21/08/08,3,19,18,19,-9999,10,21,17,32,33
21/08/08,4,16,20,18,-9999,20,31,16,28,45
21/08/08,5,34,28,15,-9999,19,39,13,29,47
21/08/08,6,44,34,17,17,55,48,18,42,33
21/08/08,7,42,27,20,22,54,39,24,39,19
21/08/08,8,41,42,25,19,14,20,17,47,31
21/08/08,9,30,59,20,22,20,20,13,28,25
21/08/08,10,27,54,14,-9999,12,15,2,19,12
21/08/08,11,26,42,10,-9999,13,7,-9999,19,2
21/08/08,12,9,22,7,-9999,4,1,-9999,-9999,-9999
21/08/08,13,7,18,4,-9999,3,5,1,4,6
21/08/08,14,10,12,-9999,-9999,-9999,-9999,6,3,4
21/08/08,15,7,12,3,-9999,21,14,7,-9999,2
21/08/08,16,6,18,1,-9999,17,9,11,6,12
21/08/08,17,5,12,2,14,10,19,10,4,15
21/08/08,18,3,12,3,6,-9999,16,10,6,14
21/08/08,19,4,19,4,10,22,13,-9999,8,19
21/08/08,20,5,16,3,12,11,15,-9999,13,17
21/08/08,21,7,18,3,7,6,14,-9999,20,19
21/08/08,22,6,19,9,13,3,11,20,19,22
21/08/08,23,5,20,8,11,17,10,16,18,11
21/08/08,24,1,10,2,3,-9999,10,11,10,7
22/08/08,1,-9999,-9999,-9999,11,-9999,7,9,-9999,8
22/08/08,2,-9999,-9999,-9999,4,11,5,10,-9999,4
22/08/08,3,2,2,3,4,9,16,3,12,3
22/08/08,4,4,7,1,2,1,-9999,9,18,3
22/08/08,5,6,10,3,6,-9999,7,5,16,5
22/08/08,6,12,22,5,10,1,8,11,11,7
22/08/08,7,16,18,8,12,28,11,17,12,9
22/08/08,8,20,20,9,12,14,8,22,1,17
22/08/08,9,17,-9999,15,7,11,10,23,15,3
22/08/08,10,19,-9999,19,8,-9999,5,9,27,2
22/08/08,11,19,-9999,10,12,13,3,-9999,4,5
22/08/08,12,-9999,21,3,6,13,6,5,27,5
22/08/08,13,-9999,7,-9999,1,-9999,12,-9999,16,7
22/08/08,14,-9999,3,-9999,3,2,7,1,-9999,8
22/08/08,15,3,-9999,1,1,-9999,11,4,4,11
22/08/08,16,2,-9999,-9999,1,27,11,8,8,13
22/08/08,17,5,-9999,1,3,-9999,10,4,15,12
22/08/08,18,4,-9999,2,5,6,10,4,27,8
22/08/08,19,3,-9999,1,9,11,8,14,6,13
22/08/08,20,5,10,2,11,18,12,13,-9999,11
22/08/08,21,6,10,4,7,3,9,14,6,12
22/08/08,22,7,11,6,6,10,7,13,12,4
22/08/08,23,4,9,5,7,-9999,5,10,19,6
22/08/08,24,-9999,9,-9999,5,-9999,11,8,-9999,8
23/08/08,1,-9999,8,-9999,2,-9999,7,10,11,4
23/08/08,2,-9999,7,-9999,3,-9999,4,10,6,6
23/08/08,3,4,8,-9999,5,16,7,6,29,7
23/08/08,4,4,9,1,3,5,5,5,13,5
23/08/08,5,8,9,3,3,13,6,7,20,14
23/08/08,6,11,18,5,11,25,11,7,17,16
23/08/08,7,12,21,7,9,10,13,11,6,28
23/08/08,8,-9999,21,7,1,-9999,2,8,33,20
23/08/08,9,-9999,30,12,-9999,-9999,5,14,13,1
23/08/08,10,35,43,17,10,-9999,18,6,25,-9999
23/08/08,11,25,30,11,10,-9999,28,10,-9999,5
23/08/08,12,25,37,15,9,25,9,6,45,1
23/08/08,13,23,36,13,12,29,6,10,32,4
23/08/08,14,16,24,-9999,1,9,5,6,21,2
23/08/08,15,10,17,-9999,10,9,4,7,-9999,2
23/08/08,16,8,17,-9999,11,1,5,6,16,5
23/08/08,17,12,18,-9999,4,9,25,9,12,31
23/08/08,18,8,15,11,25,29,23,21,27,15
23/08/08,19,13,12,11,15,-9999,13,12,9,4
23/08/08,20,16,11,9,17,12,6,15,7,13
23/08/08,21,15,14,11,15,13,17,17,24,19
23/08/08,22,16,18,13,11,10,15,16,-9999,19
23/08/08,23,18,16,10,16,14,11,7,18,8
23/08/08,24,18,13,6,11,18,10,12,22,15
24/08/08,1,17,15,-9999,4,18,11,19,20,12
24/08/08,2,13,19,-9999,14,11,18,11,20,19
24/08/08,3,15,27,-9999,12,20,17,14,26,23
24/08/08,4,19,25,-9999,14,14,15,21,23,32
24/08/08,5,22,13,6,18,-9999,31,10,10,36
24/08/08,6,24,17,8,16,13,29,13,30,40
24/08/08,7,26,18,11,17,28,32,20,15,-9999
24/08/08,8,30,21,15,13,2,28,23,-9999,-9999
24/08/08,9,29,26,22,10,29,17,21,-9999,-9999
24/08/08,10,35,38,23,14,11,23,31,13,20
24/08/08,11,46,46,27,16,23,19,14,54,11
24/08/08,12,49,47,39,20,54,24,15,52,10
24/08/08,13,45,36,47,32,36,16,16,49,10
24/08/08,14,27,27,41,24,13,14,5,43,26
24/08/08,15,18,18,23,10,28,11,17,10,27
24/08/08,16,20,21,22,5,-9999,26,1,18,32
24/08/08,17,29,29,23,16,16,33,11,7,25
24/08/08,18,36,17,29,22,58,29,28,38,22
24/08/08,19,-9999,16,23,42,41,32,39,29,19
24/08/08,20,-9999,17,19,33,9,10,29,36,11
24/08/08,21,-9999,17,15,24,11,21,18,25,17
24/08/08,22,-9999,9,15,14,36,28,19,33,22
24/08/08,23,-9999,5,11,14,28,12,17,-9999,34
24/08/08,24,-9999,-9999,8,16,3,14,17,4,20
25/08/08,1,-9999,-9999,-9999,19,2,7,24,21,25
25/08/08,2,-9999,-9999,-9999,18,10,15,16,17,23
25/08/08,3,-9999,9,-9999,20,30,21,13,3,21
25/08/08,4,-9999,9,-9999,20,21,23,22,15,23
25/08/08,5,-9999,14,-9999,18,23,21,15,18,22
25/08/08,6,-9999,18,13,13,7,24,12,7,30
25/08/08,7,-9999,24,18,12,18,19,12,18,29
25/08/08,8,-9999,31,24,13,34,17,20,24,29
25/08/08,9,-9999,42,34,-9999,14,14,15,13,21
25/08/08,10,-9999,28,36,31,16,14,10,28,10
25/08/08,11,51,19,38,45,11,23,18,31,9
25/08/08,12,47,22,-9999,30,19,30,13,42,5
25/08/08,13,43,27,-9999,29,25,20,22,43,11
25/08/08,14,42,23,51,30,29,15,20,41,6
25/08/08,15,37,20,50,21,23,13,18,16,9
25/08/08,16,27,17,42,31,23,14,19,7,8
25/08/08,17,22,18,28,25,-9999,13,30,16,19
25/08/08,18,25,12,21,23,43,37,22,31,32
25/08/08,19,26,19,14,28,23,-9999,34,43,34
25/08/08,20,13,11,17,30,33,-9999,29,-9999,24
25/08/08,21,18,9,-9999,28,-9999,-9999,26,10,22
25/08/08,22,15,7,15,19,-9999,-9999,18,20,25
25/08/08,23,10,4,8,15,-9999,-9999,23,27,17
25/08/08,24,6,8,9,6,-9999,11,21,14,-9999
26/08/08,1,11,15,17,16,-9999,10,21,13,-9999
26/08/08,2,12,16,19,14,11,23,29,19,-9999
26/08/08,3,20,20,19,21,17,34,30,12,-9999
26/08/08,4,24,17,-9999,22,13,28,25,13,-9999
26/08/08,5,26,17,-9999,21,11,28,21,34,-9999
26/08/08,6,37,23,-9999,22,31,35,20,33,-9999
26/08/08,7,41,28,20,26,30,33,15,29,-9999
26/08/08,8,45,38,27,-9999,31,33,19,27,-9999
26/08/08,9,53,45,44,34,37,29,30,24,-9999
26/08/08,10,48,52,68,47,22,-9999,12,-9999,-9999
26/08/08,11,36,50,69,38,24,-9999,5,-9999,-9999
26/08/08,12,-9999,45,44,29,14,-9999,-9999,-9999,-9999
26/08/08,13,-9999,40,29,11,-9999,-9999,-9999,91,-9999
26/08/08,14,-9999,25,24,19,-9999,-9999,-9999,27,-9999
26/08/08,15,39,23,30,31,86,-9999,8,34,-9999
26/08/08,16,37,25,19,29,23,-9999,26,31,-9999
26/08/08,17,39,26,17,28,28,-9999,36,13,-9999
26/08/08,18,42,24,27,27,36,-9999,22,52,-9999
26/08/08,19,40,27,34,36,25,31,24,41,-9999
26/08/08,20,31,33,36,33,31,27,23,43,-9999
26/08/08,21,33,33,32,22,-9999,24,25,13,-9999
26/08/08,22,37,30,25,22,-9999,25,24,35,-9999
26/08/08,23,30,31,26,25,46,32,21,22,-9999
26/08/08,24,30,29,22,32,69,32,22,37,-9999
27/08/08,1,28,27,17,36,45,42,19,40,-9999
27/08/08,2,27,25,13,25,7,34,28,42,-9999
27/08/08,3,25,19,12,23,22,39,21,28,-9999
27/08/08,4,21,21,15,21,11,38,26,1,18
27/08/08,5,23,25,15,21,25,24,22,15,20
27/08/08,6,32,35,21,23,38,25,24,6,22
27/08/08,7,42,46,23,26,50,32,27,44,22
27/08/08,8,47,69,28,29,34,46,30,29,21
27/08/08,9,62,108,35,32,55,51,43,-9999,19
27/08/08,10,80,95,42,45,57,52,28,-9999,22
27/08/08,11,60,65,37,52,62,60,29,-9999,20
27/08/08,12,52,59,32,42,30,50,51,-9999,19
27/08/08,13,39,40,43,34,24,10,27,-9999,16
27/08/08,14,35,25,18,25,33,-9999,9,-9999,7
27/08/08,15,12,26,8,-9999,21,-9999,-9999,-9999,9
27/08/08,16,10,19,9,-9999,-9999,-9999,-9999,-9999,22
27/08/08,17,18,15,11,7,8,11,13,-9999,6
27/08/08,18,19,10,13,24,16,6,23,-9999,9
27/08/08,19,17,11,13,20,9,21,16,-9999,20
27/08/08,20,16,19,12,14,17,12,16,38,20
27/08/08,21,18,27,13,17,12,-9999,21,38,17
27/08/08,22,23,16,-9999,19,3,-9999,23,29,18
27/08/08,23,24,11,-9999,16,15,-9999,29,18,13
27/08/08,24,17,-9999,-9999,23,17,16,20,20,12
28/08/08,1,17,-9999,11,19,20,14,24,11,16
28/08/08,2,19,-9999,12,23,18,22,21,17,17
28/08/08,3,17,12,11,19,28,23,18,3,22
28/08/08,4,22,14,12,36,31,26,21,19,13
28/08/08,5,25,16,18,22,35,27,27,28,17
28/08/08,6,28,22,22,18,30,30,29,27,24
28/08/08,7,35,26,24,31,47,33,33,34,31
28/08/08,8,39,38,23,33,16,34,30,29,36
28/08/08,9,42,47,29,37,46,34,30,28,39
28/08/08,10,42,41,34,35,31,31,27,49,16
28/08/08,11,39,41,35,34,43,25,23,27,23
28/08/08,12,35,48,40,29,28,26,25,27,16
28/08/08,13,26,34,38,23,9,14,15,47,18
28/08/08,14,17,23,24,4,18,18,2,2,13
28/08/08,15,7,10,7,18,25,-9999,25,20,-9999
28/08/08,16,13,12,7,7,-9999,-9999,-9999,21,4
28/08/08,17,17,17,8,1,-9999,4,4,-9999,5
28/08/08,18,11,11,8,7,3,10,10,-9999,10
28/08/08,19,8,11,9,26,10,18,15,6,8
28/08/08,20,12,14,11,6,26,7,20,-9999,11
28/08/08,21,7,12,8,11,10,10,23,15,6
28/08/08,22,5,8,2,4,-9999,7,19,5,4
28/08/08,23,7,6,4,6,3,5,9,15,5
28/08/08,24,9,4,4,4,14,5,11,31,3
29/08/08,1,9,1,3,6,7,7,7,7,11
29/08/08,2,7,2,3,12,9,-9999,9,15,5
29/08/08,3,7,5,2,11,7,-9999,12,-9999,4
29/08/08,4,11,17,2,9,7,-9999,18,17,5
29/08/08,5,16,23,5,18,25,7,7,2,7
29/08/08,6,20,25,8,16,22,14,8,18,9
29/08/08,7,23,29,13,18,28,16,13,14,15
29/08/08,8,32,38,20,14,35,14,12,29,15
29/08/08,9,33,38,24,4,21,14,16,29,12
29/08/08,10,36,-9999,21,23,19,19,-9999,40,5
29/08/08,11,51,-9999,35,35,24,15,-9999,33,14
29/08/08,12,55,36,53,34,33,18,-9999,37,14
29/08/08,13,33,30,55,35,15,21,-9999,38,4
29/08/08,14,21,24,42,14,26,17,-9999,19,15
29/08/08,15,10,12,16,10,17,17,14,33,8
29/08/08,16,4,11,5,3,8,5,5,31,2
29/08/08,17,4,14,8,3,6,9,12,-9999,2
29/08/08,18,11,14,7,6,1,9,4,20,9
29/08/08,19,13,12,8,15,11,8,11,27,7
29/08/08,20,10,13,11,14,4,11,18,24,8
29/08/08,21,9,15,11,15,-9999,7,19,25,4
29/08/08,22,9,9,10,8,17,7,32,13,8
29/08/08,23,14,9,7,23,1,11,25,18,10
29/08/08,24,10,8,3,8,30,10,16,18,3
30/08/08,1,12,6,5,16,11,13,20,6,9
30/08/08,2,11,2,5,16,14,8,14,2,6
30/08/08,3,10,-9999,4,15,19,8,14,-9999,8
30/08/08,4,11,-9999,3,15,22,4,18,12,4
30/08/08,5,13,4,3,8,4,9,10,10,6
30/08/08,6,14,21,7,-9999,2,7,18,9,9
30/08/08,7,20,22,-9999,-9999,18,17,15,28,15
30/08/08,8,24,29,-9999,-9999,19,12,9,16,12
30/08/08,9,27,20,-9999,15,25,12,12,20,12
30/08/08,10,32,19,20,17,30,14,4,31,8
30/08/08,11,28,26,29,21,23,13,3,29,14
30/08/08,12,29,20,34,30,22,11,14,25,8
30/08/08,13,18,16,34,24,8,8,8,26,4
30/08/08,14,14,16,23,11,-9999,3,9,-9999,2
30/08/08,15,13,12,15,5,24,8,11,25,5
30/08/08,16,15,9,9,11,22,4,2,19,8
30/08/08,17,16,9,-9999,8,10,12,12,19,6
30/08/08,18,12,10,-9999,8,12,17,20,10,17
30/08/08,19,7,10,-9999,21,6,14,26,14,13
30/08/08,20,8,13,-9999,26,10,-9999,23,21,11
30/08/08,21,11,14,7,21,10,-9999,12,32,15
30/08/08,22,10,10,7,14,7,-9999,18,-9999,10
30/08/08,23,10,8,6,10,-9999,10,21,6,11
30/08/08,24,8,5,2,10,-9999,7,11,4,5
31/08/08,1,8,3,3,12,22,-9999,11,33,2
31/08/08,2,10,5,4,11,25,6,17,13,-9999
31/08/08,3,10,3,3,12,10,4,21,19,8
31/08/08,4,12,10,3,11,11,9,15,-9999,4
31/08/08,5,16,14,4,10,2,1,14,7,8
31/08/08,6,16,16,6,17,-9999,9,7,17,4
31/08/08,7,17,22,9,11,9,8,7,16,12
31/08/08,8,20,30,-9999,10,16,12,11,23,11
31/08/08,9,19,33,-9999,11,7,21,14,8,17
31/08/08,10,16,27,16,15,17,25,13,11,2
31/08/08,11,20,26,17,16,19,9,10,29,19
31/08/08,12,23,30,20,13,30,17,-9999,-9999,16
31/08/08,13,26,33,21,18,12,14,32,25,12
31/08/08,14,17,21,21,15,9,9,25,33,7
31/08/08,15,16,12,19,9,11,6,18,10,6
31/08/08,16,18,10,20,22,9,9,18,24,7
31/08/08,17,19,14,14,19,25,16,24,10,19
31/08/08,18,12,12,8,12,17,21,19,21,8
31/08/08,19,8,10,8,15,16,16,14,30,10
31/08/08,20,11,10,7,13,7,9,19,14,13
31/08/08,21,10,12,7,13,8,7,18,10,7
31/08/08,22,8,9,10,11,5,7,6,10,9
31/08/08,23,11,6,7,6,-9999,5,-9999,11,8
31/08/08,24,-9999,6,5,9,27,8,10,26,6
1/09/08,1,7,7,4,12,7,14,7,-9999,15
1/09/08,2,11,11,5,9,17,7,16,25,9
1/09/08,3,8,10,6,9,9,9,9,1,5
1/09/08,4,11,14,8,-9999,11,6,9,-9999,8
1/09/08,5,-9999,10,10,-9999,13,9,6,14,6
1/09/08,6,-9999,15,16,-9999,16,6,13,28,11
1/09/08,7,-9999,15,13,16,9,7,14,27,13
1/09/08,8,18,18,14,15,13,11,15,12,10
1/09/08,9,20,20,17,6,1,7,12,-9999,6
1/09/08,10,27,22,19,11,7,6,6,30,-9999
1/09/08,11,30,33,27,24,18,9,11,32,7
1/09/08,12,27,34,33,29,20,13,12,15,3
1/09/08,13,28,36,34,23,24,13,16,43,4
1/09/08,14,26,29,32,20,23,8,21,14,7
1/09/08,15,20,33,27,11,18,7,9,21,2
1/09/08,16,22,24,-9999,21,1,11,34,24,2
1/09/08,17,25,23,-9999,49,26,30,31,15,14
1/09/08,18,27,20,17,24,17,34,19,24,34
1/09/08,19,24,18,23,27,53,26,26,30,17
1/09/08,20,21,24,21,21,33,23,24,33,13
1/09/08,21,14,17,21,19,26,17,23,42,20
1/09/08,22,15,13,17,19,11,16,24,22,18
1/09/08,23,-9999,12,9,23,-9999,11,36,21,10
1/09/08,24,-9999,13,7,18,11,14,-9999,5,-9999
2/09/08,1,-9999,16,7,21,23,9,-9999,27,-9999
2/09/08,2,19,18,6,22,13,9,-9999,-9999,-9999
2/09/08,3,11,17,7,19,7,14,21,19,-9999
2/09/08,4,13,21,9,12,14,14,20,19,-9999
2/09/08,5,16,24,14,18,18,18,26,9,-9999
2/09/08,6,20,23,19,24,24,21,30,30,-9999
2/09/08,7,22,26,22,25,27,22,39,38,-9999
2/09/08,8,28,35,22,27,25,20,42,20,-9999
2/09/08,9,37,45,-9999,24,21,26,47,13,-9999
2/09/08,10,56,45,43,28,18,25,27,45,-9999
2/09/08,11,66,47,79,50,50,29,-9999,62,-9999
2/09/08,12,52,46,77,51,28,25,35,37,-9999
2/09/08,13,41,34,53,31,31,23,25,1,-9999
2/09/08,14,25,25,43,12,3,18,20,30,-9999
2/09/08,15,19,28,26,12,16,17,19,34,-9999
2/09/08,16,24,30,22,7,36,31,9,22,-9999
2/09/08,17,18,13,13,30,38,18,32,34,-9999
2/09/08,18,22,18,11,13,9,6,13,19,-9999
2/09/08,19,21,19,15,29,-9999,9,25,8,-9999
2/09/08,20,13,21,19,28,32,16,31,33,-9999
2/09/08,21,11,20,19,24,14,14,33,18,-9999
2/09/08,22,12,14,10,21,22,11,25,11,-9999
2/09/08,23,14,12,12,12,9,12,25,35,-9999
2/09/08,24,16,16,11,8,2,13,23,10,-9999
3/09/08,1,15,22,10,16,12,18,21,28,-9999
3/09/08,2,16,22,10,14,14,16,19,6,-9999
3/09/08,3,19,29,11,17,-9999,13,19,12,-9999
3/09/08,4,18,27,13,19,7,14,17,36,-9999
3/09/08,5,20,19,18,15,44,19,16,17,-9999
3/09/08,6,31,25,21,14,6,23,17,13,-9999
3/09/08,7,37,28,22,23,34,33,18,26,-9999
3/09/08,8,39,43,30,24,35,40,28,39,-9999
3/09/08,9,43,37,33,28,35,40,26,33,-9999
3/09/08,10,43,31,34,27,33,34,29,30,-9999
3/09/08,11,49,32,44,35,65,58,35,33,14
3/09/08,12,69,53,51,42,46,55,40,32,24
3/09/08,13,42,55,68,53,44,15,25,31,11
3/09/08,14,17,13,51,23,19,3,24,58,6
3/09/08,15,15,9,38,11,4,16,27,24,12
3/09/08,16,23,19,35,31,5,20,21,25,27
3/09/08,17,8,14,13,24,26,21,24,23,13
3/09/08,18,9,11,10,16,14,12,19,8,8
3/09/08,19,-9999,11,11,12,5,6,12,14,7
3/09/08,20,-9999,17,10,12,9,7,13,14,12
3/09/08,21,-9999,18,9,14,5,16,25,18,11
3/09/08,22,11,19,8,12,12,15,23,-9999,18
3/09/08,23,21,13,9,2,17,16,18,16,17
3/09/08,24,15,15,10,11,8,16,12,29,12
4/09/08,1,13,21,12,2,16,11,27,-9999,12
4/09/08,2,8,-9999,14,12,4,11,33,21,10
4/09/08,3,10,-9999,13,12,12,12,16,26,11
4/09/08,4,9,-9999,13,9,2,15,13,11,11
4/09/08,5,13,25,15,10,-9999,15,12,4,13
4/09/08,6,24,31,21,12,19,17,17,-9999,18
4/09/08,7,25,33,22,17,25,20,17,43,21
4/09/08,8,28,39,24,15,12,17,21,13,22
4/09/08,9,31,41,26,3,25,24,17,27,7
4/09/08,10,36,38,34,24,14,25,8,35,15
4/09/08,11,29,24,34,15,15,19,1,11,13
4/09/08,12,11,24,40,18,11,10,9,35,7
4/09/08,13,7,13,23,8,10,7,4,25,11
4/09/08,14,11,12,11,7,12,11,8,8,4
4/09/08,15,10,12,-9999,9,4,4,2,25,5
4/09/08,16,14,11,-9999,5,-9999,10,4,30,4
4/09/08,17,11,11,-9999,10,25,7,8,4,8
4/09/08,18,12,15,9,11,8,14,10,13,11
4/09/08,19,10,14,8,16,16,16,21,24,11
4/09/08,20,12,11,6,14,30,14,12,31,17
4/09/08,21,14,17,9,13,4,14,14,27,19
4/09/08,22,12,19,12,13,15,18,22,23,16
4/09/08,23,18,21,14,14,15,16,22,6,19
4/09/08,24,15,23,16,16,13,13,25,25,8
5/09/08,1,15,25,18,18,12,13,24,1,-9999
5/09/08,2,22,26,16,18,7,17,21,29,-9999
5/09/08,3,24,26,19,22,25,18,25,21,-9999
5/09/08,4,29,27,22,24,16,16,25,34,-9999
5/09/08,5,29,33,26,26,11,18,20,26,-9999
5/09/08,6,22,37,30,25,-9999,32,27,38,-9999
5/09/08,7,31,48,28,30,32,29,23,54,-9999
5/09/08,8,33,43,35,26,40,23,24,40,-9999
5/09/08,9,25,31,-9999,22,10,24,23,3,-9999
5/09/08,10,28,26,-9999,14,18,12,16,-9999,-9999
5/09/08,11,24,23,-9999,17,26,14,4,9,-9999
5/09/08,12,19,23,-9999,17,13,15,8,28,-9999
5/09/08,13,20,16,-9999,15,14,6,11,39,-9999
5/09/08,14,20,8,30,6,17,7,8,23,-9999
5/09/08,15,11,7,23,26,11,2,5,6,-9999
5/09/08,16,10,10,17,16,12,6,-9999,41,-9999
5/09/08,17,9,14,8,10,17,13,10,9,-9999
5/09/08,18,16,13,10,18,9,13,31,6,-9999
5/09/08,19,14,16,6,22,16,18,21,-9999,-9999
5/09/08,20,11,12,4,10,5,8,17,-9999,-9999
5/09/08,21,12,11,7,8,18,13,21,-9999,-9999
5/09/08,22,10,15,11,12,10,10,18,24,-9999
5/09/08,23,8,14,9,7,2,8,20,24,-9999
5/09/08,24,8,15,9,6,11,11,17,20,-9999
6/09/08,1,6,9,10,8,14,11,6,15,-9999
6/09/08,2,10,4,6,10,14,10,9,3,-9999
6/09/08,3,10,6,7,16,3,6,6,-9999,-9999
6/09/08,4,14,5,9,9,1,5,5,15,-9999
6/09/08,5,15,8,10,17,17,6,8,11,-9999
6/09/08,6,14,14,10,17,6,7,4,18,-9999
6/09/08,7,17,24,11,16,9,10,10,22,-9999
6/09/08,8,16,22,10,13,13,4,12,1,-9999
6/09/08,9,10,21,9,13,9,4,11,9,-9999
6/09/08,10,8,17,16,1,9,6,12,5,2
6/09/08,11,10,12,16,4,18,1,-9999,15,4
6/09/08,12,7,8,15,8,12,3,-9999,5,2
6/09/08,13,10,7,20,6,12,12,4,4,-9999
6/09/08,14,11,8,20,3,6,7,3,-9999,6
6/09/08,15,7,11,9,13,11,12,10,7,11
6/09/08,16,6,12,4,11,10,11,10,18,7
6/09/08,17,8,12,5,9,7,7,12,30,5
6/09/08,18,-9999,10,8,13,14,11,27,3,10
6/09/08,19,-9999,9,7,17,9,16,20,15,13
6/09/08,20,-9999,6,9,11,4,7,17,13,12
6/09/08,21,-9999,6,10,9,7,8,15,9,21
6/09/08,22,9,8,8,10,8,10,13,18,107
6/09/08,23,8,5,6,6,1,8,11,10,10
6/09/08,24,4,5,4,4,2,3,9,4,8
7/09/08,1,3,7,5,-9999,3,10,10,2,29
7/09/08,2,6,7,8,2,3,6,6,-9999,12
7/09/08,3,4,5,7,5,-9999,3,5,10,4
7/09/08,4,1,4,3,1,-9999,4,2,9,5
7/09/08,5,9,6,5,4,3,2,2,3,6
7/09/08,6,12,4,5,3,3,7,7,7,8
7/09/08,7,13,6,6,14,32,6,10,27,16
7/09/08,8,12,6,6,9,22,6,8,17,20
7/09/08,9,14,11,7,11,18,5,10,13,13
7/09/08,10,9,14,8,8,9,3,10,10,10
7/09/08,11,8,6,11,9,5,9,8,5,6
7/09/08,12,9,7,12,11,5,13,7,15,3
7/09/08,13,11,8,9,3,-9999,7,-9999,15,3
7/09/08,14,10,11,12,14,-9999,9,-9999,-9999,9
7/09/08,15,7,10,18,8,-9999,7,-9999,15,5
7/09/08,16,11,7,13,1,16,4,-9999,15,1
7/09/08,17,13,8,13,8,21,10,6,25,8
7/09/08,18,13,4,8,12,18,8,12,22,2
7/09/08,19,10,4,7,12,18,5,16,9,6
7/09/08,20,9,6,7,11,17,7,13,9,11
7/09/08,21,10,7,10,11,9,7,12,20,32
7/09/08,22,9,7,12,8,1,6,7,11,58
7/09/08,23,10,4,9,15,10,7,12,14,3
7/09/08,24,8,2,6,10,8,-9999,5,14,-9999
8/09/08,1,7,2,5,7,16,-9999,6,9,-9999
8/09/08,2,11,5,5,8,8,4,7,10,-9999
8/09/08,3,10,11,4,6,11,5,3,6,5
8/09/08,4,11,8,-9999,7,7,3,4,2,3
8/09/08,5,11,7,-9999,8,18,7,6,2,5
8/09/08,6,10,9,-9999,4,4,10,9,16,9
8/09/08,7,16,13,8,7,17,7,8,20,7
8/09/08,8,13,17,11,9,13,12,17,34,12
8/09/08,9,17,27,12,13,17,5,15,29,10
8/09/08,10,19,22,12,13,11,4,9,-9999,-9999
8/09/08,11,21,28,13,2,6,5,-9999,-9999,-9999
8/09/08,12,30,35,18,14,-9999,4,-9999,-9999,4
8/09/08,13,31,35,26,7,-9999,20,5,-9999,4
8/09/08,14,32,40,26,1,14,15,12,-9999,10
8/09/08,15,27,50,22,11,28,22,6,14,13
8/09/08,16,21,44,17,3,18,11,-9999,38,3
8/09/08,17,20,47,16,13,15,14,17,34,11
8/09/08,18,15,60,10,18,13,23,24,39,11
8/09/08,19,32,57,13,17,20,17,19,67,15
8/09/08,20,46,38,22,20,40,19,20,47,30
8/09/08,21,44,38,28,28,41,-9999,23,35,39
8/09/08,22,29,23,25,45,56,-9999,21,34,23
8/09/08,23,22,24,23,27,29,-9999,26,22,18
8/09/08,24,27,21,19,16,22,29,20,8,-9999
9/09/08,1,23,12,-9999,25,5,33,19,8,-9999
9/09/08,2,22,8,-9999,26,15,18,19,13,-9999
