FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,NET,TLI,VIF,TAH,SUR,EAC,HAN,PLA,SAG,TAX,IZT
29/06/08,7,35,31,65,36,14,20,-9999,-9999,-9999,20,15,28,-9999,18,32,27,15
29/06/08,8,35,43,46,32,19,28,-9999,-9999,-9999,38,20,17,-9999,14,40,-9999,22
29/06/08,9,37,36,66,34,11,42,-9999,-9999,-9999,30,20,20,-9999,17,41,-9999,39
29/06/08,10,53,35,50,47,21,50,-9999,-9999,-9999,26,37,19,-9999,23,32,57,39
29/06/08,11,46,40,43,47,27,-9999,-9999,-9999,-9999,33,44,31,-9999,35,21,49,48
29/06/08,12,42,39,41,48,36,-9999,-9999,-9999,-9999,31,49,30,-9999,37,19,44,51
29/06/08,13,35,44,48,38,40,-9999,-9999,-9999,-9999,25,39,46,-9999,40,26,42,44
29/06/08,14,31,37,21,31,39,41,-9999,-9999,-9999,87,38,27,-9999,39,19,33,38
29/06/08,15,37,35,33,43,62,43,-9999,-9999,-9999,-9999,60,30,-9999,93,28,70,43
29/06/08,16,28,65,96,31,14,15,-9999,-9999,-9999,48,-9999,100,-9999,16,57,-9999,37
29/06/08,17,62,27,37,27,2,20,-9999,-9999,-9999,48,22,25,-9999,2,21,28,13
29/06/08,18,25,20,11,18,36,37,-9999,-9999,-9999,-9999,55,11,-9999,24,23,70,19
29/06/08,19,22,11,23,38,20,18,-9999,-9999,-9999,2,26,4,-9999,31,14,32,33
29/06/08,20,21,21,27,21,-9999,15,-9999,-9999,-9999,19,4,15,-9999,7,10,16,25
29/06/08,21,42,18,34,-9999,9,9,-9999,-9999,-9999,-9999,-9999,14,-9999,11,10,-9999,15
29/06/08,22,21,19,21,15,11,13,-9999,-9999,-9999,20,8,12,-9999,10,13,26,8
29/06/08,23,9,10,16,8,5,7,-9999,-9999,-9999,3,9,7,-9999,-9999,14,-9999,8
29/06/08,24,10,11,31,10,3,6,-9999,-9999,-9999,6,5,-9999,-9999,10,11,10,14
30/06/08,1,5,19,6,11,8,5,-9999,-9999,-9999,-9999,9,4,-9999,5,7,6,12
30/06/08,2,-9999,11,7,12,-9999,10,-9999,-9999,-9999,5,6,-9999,-9999,7,-9999,8,23
30/06/08,3,19,-9999,12,9,1,6,-9999,-9999,-9999,5,4,-9999,-9999,9,-9999,5,20
30/06/08,4,16,17,33,7,3,6,-9999,-9999,-9999,3,1,2,-9999,-9999,-9999,10,19
30/06/08,5,20,24,37,21,10,11,-9999,-9999,-9999,17,11,-9999,-9999,9,6,9,13
