FECHA,HORA,VAL,SUR,TAC,EAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,NET,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,BJU,TAX,ACO,IZT,CHO
1/01/08,15,0.002,0.002,0.000,0.004,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.001,0.000,0.000,0.001,-9.999,-9.999,0.001,0.000,0.000,0.002
1/01/08,16,0.003,0.002,0.000,0.004,0.000,0.000,0.004,0.000,0.000,0.003,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.001,0.001,0.001,-9.999,0.001,0.000,0.000,0.002
1/01/08,17,0.004,0.002,0.000,0.004,0.000,0.000,0.004,0.000,0.000,0.004,0.005,0.003,0.001,0.003,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,-9.999,0.001,0.001,-9.999,0.001,0.000,0.000,0.003
1/01/08,18,0.004,0.002,0.000,0.003,0.000,0.000,0.004,0.000,0.000,0.003,0.004,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.001,0.000,-9.999,0.001,0.001,0.001,-9.999,0.001,0.000,0.000,0.003
1/01/08,19,0.003,0.002,0.000,0.004,0.000,0.000,0.003,0.000,0.000,0.002,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.001,0.001,0.001,-9.999,0.001,0.000,0.000,0.003
1/01/08,20,0.003,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.004
1/01/08,21,0.002,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.004
1/01/08,22,0.002,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.001,0.002,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.003
1/01/08,23,0.001,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.002,0.001,0.003,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.003
1/01/08,24,0.001,0.002,0.000,0.002,0.000,0.000,0.003,0.000,0.000,0.003,0.002,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.000,0.000,0.000,0.002
2/01/08,1,0.000,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.002,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.000,0.000,-9.999,0.000,0.000,0.000,0.003
2/01/08,2,0.001,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.001,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.004
2/01/08,3,0.000,0.002,0.000,-9.999,0.000,0.000,0.002,0.000,0.000,0.002,0.001,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,0.000,0.000,0.000,0.000,-9.999,-9.999,0.000,0.000,0.000,0.004
2/01/08,4,0.000,0.002,0.000,-9.999,0.000,0.000,0.002,0.000,0.000,0.006,0.001,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.002,0.010,0.000,0.000,0.000,0.000,0.000,-9.999,0.000,0.000,0.000,0.003
2/01/08,5,0.000,0.002,0.000,-9.999,0.000,0.000,0.002,0.000,0.000,0.006,0.001,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.002,0.013,0.000,0.000,0.000,0.001,0.000,-9.999,0.000,0.000,0.000,0.003
2/01/08,6,0.000,0.002,0.000,-9.999,0.000,0.000,0.002,0.000,0.000,0.003,0.002,0.002,0.002,0.002,-9.999,-9.999,-9.999,0.001,0.009,0.000,0.000,0.000,0.001,0.000,-9.999,0.000,0.000,0.000,0.002
2/01/08,7,0.000,0.002,0.000,-9.999,0.000,0.000,0.002,0.000,0.000,0.002,0.002,0.002,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.006,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.003
2/01/08,8,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,0.000,0.000,0.000,0.001,0.000,-9.999,0.001,0.000,0.000,0.003
2/01/08,9,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.002,0.000,0.000,0.002
2/01/08,10,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,0.000,0.000,0.002,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.000,-9.999,0.002,0.000,0.000,0.002
2/01/08,11,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,-9.999,0.000,0.002,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.000,0.002
2/01/08,12,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,-9.999,0.000,0.002,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,-9.999,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.000,0.002
2/01/08,13,0.000,0.002,0.000,-9.999,0.000,0.000,0.003,-9.999,0.000,0.004,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,-9.999,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.000,0.003
2/01/08,14,0.000,0.003,0.000,-9.999,0.000,0.000,0.003,-9.999,0.000,0.006,0.003,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.000,0.003
2/01/08,15,0.000,0.003,0.000,-9.999,0.000,0.000,0.003,-9.999,0.000,0.005,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.000,0.002
2/01/08,16,0.000,0.003,0.000,-9.999,0.000,0.000,0.003,0.000,0.000,0.004,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,-9.999,0.002,0.000,0.000,0.002
2/01/08,17,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.006,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.002,-9.999,0.000,0.002
2/01/08,18,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.004,0.003,0.003,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.002,0.000,0.000,0.002
2/01/08,19,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.005,0.003,0.004,0.001,0.003,-9.999,0.000,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.002,0.000,0.000,0.003
2/01/08,20,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.002,0.004,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.002,0.000,0.000,0.002
2/01/08,21,0.000,0.003,0.000,0.003,0.000,-9.999,0.003,0.000,0.001,0.006,0.002,0.004,0.001,0.003,-9.999,0.000,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.002,0.000,0.000,0.002
2/01/08,22,0.000,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.003,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.001,0.000,0.001,0.003
2/01/08,23,0.000,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.002,0.002,0.004,0.001,0.003,-9.999,0.000,-9.999,0.001,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,0.002,0.000,0.000,0.002
2/01/08,24,0.000,-9.999,0.000,0.003,0.000,0.000,0.003,-9.999,0.000,0.001,0.001,0.003,0.001,0.003,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,-9.999,0.000,0.000,0.003
3/01/08,1,0.000,0.002,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.001,0.001,0.004,0.001,0.003,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,0.000,0.000,0.000,0.003
3/01/08,2,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.001,0.001,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,0.000,0.000,0.000,0.003
3/01/08,3,0.000,0.002,0.000,0.003,0.000,0.000,0.002,0.000,0.000,0.001,0.001,0.003,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-9.999,0.000,0.000,0.000,0.003
3/01/08,4,0.000,0.002,0.000,0.003,0.000,0.000,0.002,0.000,0.000,0.001,0.002,0.003,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-9.999,0.000,0.000,0.000,0.003
3/01/08,5,0.000,0.003,0.000,0.003,0.000,0.000,0.002,0.000,0.000,0.002,0.001,0.003,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.001,-9.999,0.000,0.000,0.001,0.003
3/01/08,6,0.000,0.002,0.000,0.003,0.000,0.000,0.002,0.000,0.000,0.002,0.003,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-9.999,0.001,0.000,0.001,0.004
3/01/08,7,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.002,0.000,0.002,0.003,0.005,0.001,0.003,-9.999,-9.999,-9.999,0.000,0.000,0.000,0.000,0.000,0.001,0.002,-9.999,0.002,0.000,0.001,0.004
3/01/08,8,0.000,0.003,0.000,0.004,0.001,0.000,0.004,0.003,0.000,0.003,0.003,0.006,0.001,0.005,-9.999,0.002,-9.999,0.001,0.000,0.000,0.000,0.000,0.001,0.002,-9.999,0.002,0.001,0.001,0.005
3/01/08,9,0.000,0.003,0.000,0.004,0.001,0.001,0.004,0.003,0.000,0.003,0.008,0.006,0.002,0.005,-9.999,0.001,-9.999,0.002,0.000,0.000,0.000,0.002,0.001,0.004,-9.999,0.002,0.001,-9.999,0.004
3/01/08,10,0.000,0.003,0.000,0.004,0.000,0.002,0.004,0.003,0.000,0.006,0.009,0.006,0.002,0.005,-9.999,0.002,-9.999,0.001,0.000,0.000,0.000,0.003,0.002,0.005,-9.999,0.003,0.001,0.004,0.008
3/01/08,11,0.000,0.004,0.000,0.005,0.000,0.007,0.005,0.002,0.003,0.010,0.005,-9.999,0.002,0.007,-9.999,0.002,-9.999,0.001,0.000,0.000,0.000,0.003,0.002,0.005,-9.999,0.004,0.001,-9.999,0.011
3/01/08,12,0.000,0.005,0.000,0.004,0.000,0.006,0.005,0.001,0.003,0.008,0.005,-9.999,0.002,0.007,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,0.003,0.003,0.004,-9.999,0.003,0.001,0.003,0.008
3/01/08,13,0.001,0.005,0.000,0.005,0.000,0.005,0.005,0.001,0.004,0.008,0.004,-9.999,-9.999,0.006,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,0.003,-9.999,0.004,-9.999,0.004,0.001,0.003,0.008
3/01/08,14,0.000,0.005,0.000,0.006,0.000,0.004,0.005,0.001,0.002,0.007,0.004,-9.999,0.003,0.005,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,0.003,-9.999,0.003,-9.999,0.004,0.001,0.002,0.006
3/01/08,15,0.001,0.005,0.000,0.005,0.000,0.004,0.005,0.001,0.002,0.005,0.006,0.003,0.004,0.005,-9.999,0.002,-9.999,0.001,0.000,0.000,0.000,0.002,-9.999,0.003,-9.999,0.004,0.001,0.002,0.007
3/01/08,16,0.002,0.005,0.000,0.006,0.000,0.004,0.004,0.001,0.001,0.007,0.006,0.003,0.004,0.005,-9.999,0.002,-9.999,0.001,0.000,0.006,0.000,0.002,0.003,0.002,-9.999,0.003,0.001,0.002,0.006
3/01/08,17,0.003,0.004,0.000,0.006,0.005,0.003,0.004,0.002,0.001,0.007,0.006,0.003,0.003,0.004,-9.999,0.002,-9.999,0.017,0.001,0.018,0.000,0.002,0.003,0.002,-9.999,0.003,-9.999,0.002,0.005
3/01/08,18,0.035,0.004,0.006,0.014,0.014,0.021,0.006,0.009,0.020,0.044,0.015,0.002,0.003,0.004,-9.999,0.002,-9.999,0.055,0.038,0.009,0.000,0.002,0.003,0.002,-9.999,0.003,0.005,0.001,0.007
3/01/08,19,0.018,0.005,0.037,0.058,0.009,0.017,0.027,0.005,0.034,0.037,-9.999,0.023,0.003,0.009,-9.999,0.015,-9.999,0.012,0.083,0.006,0.000,0.025,0.018,0.009,-9.999,0.005,0.001,0.015,0.005
3/01/08,20,0.018,0.042,0.048,0.071,0.014,0.012,0.015,0.009,0.032,0.032,0.010,0.020,0.039,0.011,-9.999,0.008,-9.999,0.009,0.100,0.004,0.000,0.014,0.067,0.006,-9.999,0.024,0.001,0.024,0.004
3/01/08,21,0.022,0.071,0.087,0.084,0.008,-9.999,0.020,0.006,0.022,0.027,0.017,0.033,0.082,0.010,-9.999,0.013,-9.999,0.006,0.151,0.000,0.000,0.017,0.076,0.007,-9.999,0.046,0.001,0.039,0.005
3/01/08,22,0.015,0.100,0.124,0.090,0.003,0.015,0.013,0.003,0.091,0.029,0.019,0.033,0.064,0.007,-9.999,0.017,-9.999,0.022,0.155,0.006,0.000,0.012,0.090,0.029,-9.999,0.069,0.001,0.040,0.003
3/01/08,23,0.041,0.107,0.074,0.053,0.008,0.017,0.024,0.004,0.081,0.071,0.014,0.042,0.057,0.012,-9.999,0.013,-9.999,0.060,0.064,0.011,0.000,0.014,0.070,0.033,-9.999,0.096,0.001,0.105,0.003
3/01/08,24,0.059,0.094,0.048,0.026,0.029,0.017,0.044,0.015,0.057,0.072,0.017,0.061,0.051,0.006,-9.999,0.023,-9.999,0.050,0.045,0.011,0.000,0.024,0.062,0.006,-9.999,0.069,0.000,0.073,0.003
4/01/08,1,0.041,0.048,0.037,0.019,0.044,0.027,0.047,0.025,0.041,0.053,0.025,0.058,0.046,0.008,-9.999,0.012,-9.999,0.038,0.026,0.023,0.000,0.029,0.047,0.006,-9.999,0.010,0.001,0.043,0.004
4/01/08,2,0.035,0.015,0.025,0.017,0.031,0.038,0.032,0.025,0.034,0.038,0.028,0.023,0.028,0.012,-9.999,0.006,-9.999,0.034,0.010,0.023,0.000,0.025,0.041,0.009,-9.999,0.011,0.000,0.012,0.004
4/01/08,3,0.031,0.019,0.017,0.008,0.018,0.025,0.029,0.016,0.019,0.022,0.025,0.011,0.008,0.015,-9.999,0.005,-9.999,0.036,0.004,0.040,0.000,0.021,0.024,0.010,-9.999,0.015,0.001,0.015,0.004
4/01/08,4,0.026,0.020,0.012,0.006,0.022,0.019,0.023,0.014,0.016,0.021,0.023,0.010,0.009,0.013,-9.999,0.006,-9.999,0.039,0.006,0.038,0.000,0.016,0.030,0.009,-9.999,0.012,0.001,0.010,0.003
4/01/08,5,0.021,0.017,0.010,0.005,0.024,0.018,0.007,0.013,0.016,0.021,0.015,0.015,0.008,0.009,-9.999,0.011,-9.999,0.025,0.007,0.036,0.000,0.013,0.018,0.012,-9.999,0.011,0.001,0.016,0.003
4/01/08,6,0.012,0.020,0.010,0.005,0.023,0.013,0.018,0.020,0.012,0.018,0.017,0.023,0.008,0.008,-9.999,0.025,-9.999,0.021,0.003,0.034,0.000,0.012,0.010,0.016,-9.999,0.010,0.000,0.021,0.004
4/01/08,7,0.011,0.016,0.012,0.005,0.026,0.014,0.020,0.019,0.013,0.013,0.015,0.021,0.008,0.005,-9.999,0.026,-9.999,0.017,0.001,0.030,0.000,0.010,0.008,0.015,-9.999,0.007,0.001,0.022,0.005
4/01/08,8,0.012,0.010,0.016,0.007,0.017,0.023,0.016,0.013,0.013,0.014,0.014,0.018,0.008,0.007,-9.999,0.020,-9.999,0.019,0.002,0.027,0.002,0.010,0.009,0.011,-9.999,0.004,0.000,0.016,0.005
4/01/08,9,0.019,0.014,0.017,0.010,0.014,0.029,0.016,0.015,0.017,0.017,0.021,0.020,0.015,0.014,-9.999,0.017,-9.999,0.020,0.007,0.022,0.002,0.019,0.014,0.016,-9.999,0.008,0.000,0.019,0.006
4/01/08,10,0.022,0.017,0.016,0.019,0.014,0.025,0.024,0.019,0.019,0.020,0.039,0.025,0.015,0.018,-9.999,0.019,-9.999,0.021,0.011,0.022,0.007,0.035,0.018,0.023,-9.999,0.012,0.003,0.021,0.008
4/01/08,11,0.024,0.014,0.019,0.023,-9.999,0.024,0.022,0.016,0.021,0.025,0.035,0.023,0.014,0.018,-9.999,0.016,-9.999,0.021,0.013,0.019,0.010,0.026,0.016,0.017,-9.999,0.012,0.014,0.018,0.011
4/01/08,12,0.021,0.012,0.013,0.025,0.017,0.025,0.018,0.015,0.019,0.023,-9.999,0.022,0.012,0.015,-9.999,0.016,-9.999,0.018,0.015,0.017,0.007,0.020,0.015,0.013,-9.999,0.011,0.011,0.015,0.013
4/01/08,13,0.015,0.011,0.010,0.022,0.015,0.020,0.012,0.012,0.015,0.019,-9.999,0.017,0.009,0.012,-9.999,0.012,-9.999,0.015,0.013,0.013,0.005,0.017,0.013,0.012,-9.999,0.011,0.007,0.012,0.012
4/01/08,14,0.015,0.009,0.003,0.013,0.011,0.015,0.007,0.006,0.008,0.013,-9.999,0.011,0.007,0.009,-9.999,0.008,-9.999,0.012,0.011,0.006,0.003,0.009,0.008,0.008,-9.999,0.008,0.005,0.009,0.010
4/01/08,15,0.014,0.007,0.001,0.009,0.006,0.012,0.002,0.004,0.004,0.010,-9.999,0.006,0.006,0.007,-9.999,0.005,-9.999,0.008,0.008,0.003,0.001,0.005,0.006,0.005,-9.999,0.006,0.003,0.005,0.008
4/01/08,16,0.011,0.006,0.000,0.010,0.005,0.006,0.003,0.003,0.006,0.012,0.007,0.004,0.005,0.006,-9.999,0.004,-9.999,0.005,0.002,0.002,0.000,0.003,0.004,0.004,-9.999,0.005,0.002,0.004,0.007
4/01/08,17,0.007,0.006,0.003,0.007,0.004,0.005,0.002,0.002,0.004,0.009,0.006,0.007,0.005,0.006,-9.999,0.003,-9.999,0.002,0.001,0.001,0.000,0.005,0.005,0.003,-9.999,0.005,0.002,0.003,0.008
4/01/08,18,0.005,0.005,0.002,0.007,0.006,0.003,0.001,0.002,0.001,0.008,0.008,0.006,0.005,0.006,-9.999,0.004,-9.999,0.008,0.033,0.003,0.000,0.006,0.006,0.003,-9.999,0.004,-9.999,0.004,0.006
4/01/08,19,0.013,0.006,0.011,0.096,0.009,0.007,0.005,0.004,0.017,0.023,0.010,0.010,0.005,0.006,-9.999,0.006,-9.999,0.011,0.057,0.006,0.000,0.007,0.011,0.006,-9.999,0.006,0.004,0.005,0.004
4/01/08,20,0.015,0.006,0.067,0.133,0.009,0.012,0.009,0.005,0.012,0.018,0.013,0.011,0.008,0.006,-9.999,0.006,-9.999,0.014,0.077,0.007,0.000,0.013,0.081,0.008,-9.999,0.009,0.002,0.006,0.005
4/01/08,21,0.015,0.010,0.039,0.118,0.008,0.012,0.010,0.005,0.021,0.021,0.012,0.014,0.025,0.007,-9.999,0.008,-9.999,0.010,0.066,0.005,0.000,0.016,0.080,0.010,-9.999,0.008,0.002,0.012,0.006
4/01/08,22,0.012,0.064,0.080,0.124,0.006,0.009,0.010,0.004,0.081,0.053,0.012,0.027,0.050,0.007,-9.999,0.012,-9.999,0.012,0.080,0.004,0.000,0.030,0.083,0.014,-9.999,0.030,0.002,0.025,0.007
4/01/08,23,0.034,0.067,0.048,0.116,0.009,0.037,0.023,0.005,0.105,0.094,0.021,0.081,0.049,0.037,-9.999,0.009,-9.999,0.097,0.113,0.042,0.003,0.078,0.058,0.065,-9.999,0.053,0.003,0.076,0.009
4/01/08,24,0.077,0.049,0.026,0.064,0.062,0.089,0.083,0.013,0.079,0.106,0.012,0.084,0.033,0.042,-9.999,0.009,-9.999,0.082,0.056,0.115,0.013,0.075,0.041,0.065,-9.999,0.034,0.003,0.066,0.007
5/01/08,1,0.069,0.027,0.021,0.038,0.070,0.012,0.070,0.022,0.033,0.072,0.013,0.068,0.024,0.021,-9.999,0.006,-9.999,0.053,0.029,0.070,0.019,0.051,0.026,0.041,-9.999,0.022,-9.999,0.046,0.006
5/01/08,2,0.044,0.018,0.016,0.023,0.042,0.011,0.041,0.011,0.022,0.026,0.023,0.044,0.019,0.010,-9.999,0.006,-9.999,0.045,0.016,0.043,0.005,0.033,0.018,0.031,-9.999,0.007,-9.999,0.023,0.006
5/01/08,3,0.022,0.013,0.010,0.015,0.023,0.021,0.023,0.006,0.013,0.019,0.021,0.031,0.012,0.008,-9.999,0.007,-9.999,0.033,0.009,0.025,0.005,0.025,0.014,0.012,-9.999,0.005,-9.999,0.009,0.005
5/01/08,4,0.016,0.012,0.007,0.014,0.028,0.016,0.014,0.007,0.010,0.015,0.014,0.024,0.009,0.006,-9.999,0.005,-9.999,0.023,0.006,0.012,0.016,0.020,0.012,0.013,-9.999,0.004,-9.999,0.008,0.005
5/01/08,5,0.015,0.010,0.005,0.011,0.021,0.014,0.011,0.015,0.007,0.012,0.011,0.017,0.008,0.006,-9.999,0.003,-9.999,0.017,0.005,0.009,0.018,0.015,0.009,0.011,-9.999,0.004,-9.999,0.006,0.006
5/01/08,6,0.014,0.009,0.002,0.009,0.016,0.013,0.009,0.013,0.007,0.013,0.011,0.013,0.006,0.006,-9.999,0.003,-9.999,0.014,0.004,0.008,0.009,0.013,0.008,0.005,-9.999,0.004,0.001,0.010,0.006
5/01/08,7,0.013,0.009,0.002,0.008,0.014,0.013,0.010,0.010,0.006,0.013,0.012,0.012,0.005,0.005,-9.999,0.004,-9.999,0.011,0.004,0.006,0.009,0.012,0.008,0.005,-9.999,0.005,0.002,0.010,0.007
5/01/08,8,0.014,0.012,0.002,0.010,0.009,0.015,0.011,0.009,0.007,0.013,0.014,0.012,0.006,0.006,-9.999,0.004,-9.999,0.013,0.004,0.007,0.006,0.014,0.008,0.010,-9.999,0.005,0.003,0.016,0.007
5/01/08,9,0.018,0.015,0.006,0.019,0.013,0.021,0.015,0.011,0.012,0.017,0.025,0.019,0.010,0.014,-9.999,0.007,-9.999,0.022,0.011,0.010,0.010,0.022,0.011,0.021,-9.999,0.007,0.003,0.022,0.009
5/01/08,10,0.029,0.021,0.016,0.029,0.015,0.027,0.015,0.013,0.022,0.024,0.026,0.023,0.018,0.019,-9.999,0.013,-9.999,0.047,0.021,0.011,0.011,0.023,0.016,0.020,-9.999,0.015,0.011,0.021,0.012
5/01/08,11,0.034,0.028,0.016,0.037,0.028,0.033,0.019,0.019,0.029,0.041,0.030,0.028,0.023,0.034,-9.999,0.021,-9.999,0.040,0.024,-9.999,0.026,0.024,0.022,0.032,-9.999,0.026,0.018,0.024,0.039
5/01/08,12,0.025,0.023,0.011,0.025,0.032,0.030,0.017,0.023,0.021,0.032,0.031,0.024,0.018,0.030,-9.999,0.025,-9.999,0.027,0.022,0.029,0.024,0.023,0.020,0.027,-9.999,0.024,0.011,0.020,0.036
5/01/08,13,0.013,0.018,0.007,0.021,0.014,0.029,0.014,0.013,0.017,0.016,0.027,0.015,0.014,0.019,-9.999,0.020,-9.999,0.013,0.016,0.009,0.009,0.013,0.015,0.017,-9.999,0.015,0.007,0.014,0.026
5/01/08,14,0.005,0.009,0.002,0.010,0.008,0.022,0.014,0.004,0.005,0.009,0.007,0.011,0.007,0.011,-9.999,0.010,-9.999,0.007,0.008,0.014,0.008,0.013,0.008,0.009,-9.999,0.008,0.011,0.006,0.020
5/01/08,15,0.007,0.008,0.002,0.010,0.012,0.014,0.008,0.005,0.004,0.010,0.008,0.013,0.008,0.009,-9.999,0.006,-9.999,0.009,0.014,0.011,0.002,0.009,0.009,0.007,-9.999,0.008,0.014,0.009,0.010
5/01/08,16,0.011,0.009,0.002,0.013,0.011,-9.999,0.005,0.006,0.006,0.015,0.010,0.011,0.009,0.011,-9.999,0.008,-9.999,0.012,0.016,0.014,0.002,0.007,0.008,0.009,-9.999,0.008,0.011,0.008,0.008
5/01/08,17,0.014,0.010,0.004,0.017,0.012,0.011,0.004,0.006,0.010,0.016,0.011,0.010,0.009,0.010,-9.999,0.009,-9.999,0.015,0.017,0.015,0.001,0.006,0.008,0.009,-9.999,0.009,0.010,0.007,0.007
5/01/08,18,0.017,0.010,0.008,0.019,0.017,0.014,0.006,0.010,0.012,0.018,0.017,0.011,0.008,0.010,-9.999,0.009,-9.999,0.018,0.016,0.017,0.001,0.009,0.008,0.009,-9.999,-9.999,0.010,0.006,0.006
5/01/08,19,0.024,0.009,0.004,0.022,0.023,0.025,0.013,0.014,0.015,0.025,0.026,0.011,0.007,0.009,-9.999,0.012,-9.999,0.021,0.015,0.015,0.001,0.017,0.008,0.008,-9.999,0.007,0.010,0.008,0.007
5/01/08,20,0.024,0.007,0.002,0.020,0.012,0.017,0.007,0.006,0.011,0.018,0.017,0.008,0.007,0.009,-9.999,0.006,-9.999,0.018,0.010,0.012,0.001,0.010,0.008,0.007,-9.999,0.005,0.003,0.006,0.007
5/01/08,21,0.017,0.007,0.003,0.015,0.009,0.010,0.007,0.006,0.010,0.015,0.012,0.009,0.007,0.009,-9.999,0.006,-9.999,0.018,0.006,0.008,0.000,0.012,0.008,0.009,-9.999,-9.999,0.003,0.007,0.008
5/01/08,22,0.017,0.007,0.001,0.016,0.011,0.010,0.006,0.007,0.010,0.015,0.014,0.013,0.008,0.008,-9.999,0.009,-9.999,0.014,0.008,0.012,0.000,0.012,0.008,0.008,-9.999,0.006,0.003,0.007,0.008
5/01/08,23,0.021,0.009,0.003,0.017,0.013,0.014,0.007,0.008,0.011,0.015,0.015,0.014,0.009,0.007,-9.999,0.012,-9.999,0.014,0.013,0.013,0.000,0.011,0.008,0.007,-9.999,0.006,0.002,0.007,0.005
5/01/08,24,0.016,0.010,0.003,0.019,0.015,0.016,0.010,0.011,0.011,0.020,0.014,0.014,0.008,0.007,-9.999,0.011,-9.999,0.007,0.017,0.009,0.000,0.011,0.009,0.007,-9.999,0.007,0.003,0.008,0.011
6/01/08,1,0.013,0.011,0.003,0.017,0.012,0.015,0.011,0.012,0.013,0.018,0.016,0.014,0.007,0.006,-9.999,0.011,-9.999,0.008,0.021,0.007,0.000,0.013,0.007,0.006,-9.999,0.006,0.003,0.008,0.007
6/01/08,2,0.017,0.011,0.002,0.013,0.011,0.015,0.010,0.010,0.012,0.024,0.014,0.013,0.006,0.006,-9.999,0.012,-9.999,0.006,0.017,0.007,0.000,0.012,0.006,0.005,-9.999,0.005,0.002,0.009,0.003
